pitch,yaw,x,y,z,state
-32.5,-66.75,0,0,-8,3
-32.5,-66.81,3,-2,-11,3
-32.5,-66.81,4,-2,-5,3
-32.5,-66.75,-3,-4,-9,3
-32.5,-66.62,1,-4,-9,3
-32.5,-66.62,4,-6,-8,3
-32.5,-66.56,-3,-4,-12,3
-32.5,-66.5,0,-1,-9,3
-32.63,-66.44,0,0,-7,3
-32.56,-66.37,1,-1,-7,3
-32.56,-66.37,1,-4,-7,3
-32.56,-66.31,0,-5,-7,3
-32.56,-66.31,-1,-1,-13,3
-32.56,-66.31,2,-1,-6,3
-32.56,-66.31,2,-2,-8,3
-32.56,-66.31,4,0,-9,3
-32.56,-66.31,5,0,-8,3
-32.56,-66.31,4,-1,-12,3
-32.56,-66.31,5,0,-11,3
-32.56,-66.31,3,0,-12,3
-32.56,-66.31,-1,0,-13,3
-32.56,-66.31,1,0,-11,3
-32.56,-66.31,0,-1,-11,3
-32.56,-66.31,2,-1,-11,3
-32.56,-66.31,2,-3,-10,3
-32.56,-66.31,4,-6,-9,3
-32.56,-66.31,1,-2,-11,3
-32.56,-66.31,1,0,-11,3
-32.56,-66.31,0,-1,-9,3
-32.56,-66.31,7,0,-9,3
-32.56,-66.31,5,2,-8,3
-32.56,-66.37,5,0,-11,3
-32.56,-66.37,3,1,-9,3
-32.56,-66.37,3,-1,-12,3
-32.56,-66.37,0,0,-15,3
-32.56,-66.37,3,0,-10,3
-32.56,-66.37,2,0,-11,3
-32.56,-66.37,0,0,-14,3
-32.56,-66.37,5,0,-16,3
-32.56,-66.37,5,1,-11,3
-32.56,-66.37,3,0,-10,3
-32.56,-66.37,3,-2,-11,3
-32.56,-66.37,1,0,-10,3
-32.56,-66.37,7,0,-8,3
-32.56,-66.37,7,0,-10,3
-32.56,-66.37,7,-3,-8,3
-32.56,-66.37,3,-1,-6,3
-32.56,-66.37,2,-1,-12,3
-32.56,-66.37,-1,1,-13,3
-32.56,-66.37,1,-2,-11,3
-32.56,-66.37,1,0,-9,3
-32.56,-66.37,2,0,-10,3
-32.56,-66.37,3,-1,-10,3
-32.56,-66.37,2,-1,-11,3
-32.56,-66.37,4,3,-7,3
-32.56,-66.37,4,0,-8,3
-32.56,-66.37,2,0,-13,3
-32.56,-66.37,3,1,-10,3
-32.56,-66.37,3,0,-8,3
-32.56,-66.37,3,0,-10,3
-32.56,-66.37,6,0,-8,3
-32.56,-66.37,2,0,-10,3
-32.56,-66.37,5,0,-11,3
-32.56,-66.37,7,-1,-9,3
-32.56,-66.37,3,0,-11,3
-32.56,-66.37,6,0,-11,3
-32.56,-66.37,6,-3,-1,3
-32.56,-66.44,3,2,-9,3
-32.63,-66.37,0,0,-14,3
-32.63,-66.37,0,0,-9,3
-32.63,-66.37,2,1,-12,3
-32.63,-66.37,6,0,-11,3
-32.63,-66.37,3,-2,-12,3
-32.63,-66.37,3,5,-12,3
-32.63,-66.37,4,0,-10,3
-32.63,-66.37,3,1,-12,3
-32.63,-66.37,1,0,-12,3
-32.63,-66.37,3,-2,-13,3
-32.63,-66.37,1,-1,-12,3
-32.63,-66.37,2,0,-9,3
-32.63,-66.37,3,0,-11,3
-32.63,-66.37,5,-2,-10,3
-32.63,-66.37,6,0,-5,3
-32.63,-66.37,5,-2,-11,3
-32.63,-66.37,3,0,-8,3
-32.63,-66.37,1,-2,-7,3
-32.63,-66.37,-1,0,-12,3
-32.63,-66.37,1,-3,-10,3
-32.63,-66.37,2,2,-13,3
-32.63,-66.37,3,-1,-12,3
-32.63,-66.37,6,1,-10,3
-32.63,-66.37,9,1,-7,3
-32.63,-66.37,2,0,-11,3
-32.63,-66.37,3,0,-8,3
-32.63,-66.37,1,-1,-10,3
-32.63,-66.37,5,0,-8,3
-32.63,-66.37,7,-3,-7,3
-32.63,-66.44,3,-3,-7,3
-32.63,-66.44,2,-4,-6,3
-32.56,-66.44,3,-5,-4,3
-32.63,-66.56,-4,1,-18,3
-32.63,-66.5,5,2,-2,3
-32.44,-66.62,15,1,-9,3
-32.5,-66.62,-3,-2,-6,3
-32.56,-66.62,-6,-4,-6,3
-32.44,-66.69,-2,-2,-14,3
-32.63,-67.25,-24,-6,-33,3
-32.38,-66.69,19,-20,19,3
-32.56,-67.44,-7,3,-15,3
-32.38,-67.06,16,-14,4,3
-32.5,-67.37,3,-4,-18,3
-32.44,-67.19,6,-3,-5,3
-32.44,-67.25,-3,-4,-5,3
-32.44,-67.19,3,-2,-7,3
-32.5,-67.12,7,-11,-9,3
-32.63,-66.87,4,-8,-2,3
-32.75,-66.75,0,-3,-2,3
-32.75,-66.75,0,-2,-3,3
-32.69,-66.75,0,-5,-8,3
-32.69,-66.75,0,-3,-7,3
-32.69,-66.75,0,-7,-5,3
-32.69,-66.75,3,-2,-4,3
-32.69,-66.75,-1,-1,-7,3
-32.69,-66.75,3,-2,-3,3
-32.69,-66.75,4,-1,-6,3
-32.69,-66.75,5,-1,-9,3
-32.69,-66.75,9,0,-5,3
-32.69,-66.75,8,1,-7,3
-32.69,-66.75,9,0,-6,3
-32.69,-66.75,3,-3,-7,3
-32.69,-66.75,0,-3,-8,3
-32.69,-66.69,7,-5,-3,3
-32.69,-66.69,0,-4,-5,3
-32.69,-66.69,0,-2,-3,3
-32.63,-66.69,2,-4,-4,3
-32.63,-66.75,0,-1,-7,3
-32.63,-66.75,1,-5,-4,3
-32.63,-66.75,4,-1,-6,3
-32.63,-66.75,0,-2,-9,3
-32.63,-66.75,3,-2,-9,3
-32.63,-66.75,1,-4,-10,3
-32.63,-66.75,3,-2,-6,3
-32.63,-66.75,6,0,-5,3
-32.63,-66.75,3,0,-10,3
-32.63,-66.75,1,3,-7,3
-32.63,-66.75,1,-2,-7,3
-32.63,-66.75,1,-1,-9,3
-32.69,-66.69,0,-4,-5,3
-32.69,-66.69,-1,-7,-5,3
-32.69,-66.69,2,-3,-5,3
-32.69,-66.69,1,-4,-5,3
-32.69,-66.69,3,-4,-5,3
-32.69,-66.69,4,-1,-4,3
-32.69,-66.69,5,-1,-7,3
-32.69,-66.69,7,0,-6,3
-32.69,-66.69,7,-3,-5,3
-32.69,-66.69,5,-2,-5,3
-32.69,-66.69,6,0,-6,3
-32.69,-66.69,0,0,-9,3
-32.69,-66.69,5,1,-6,3
-32.69,-66.69,6,0,-6,3
-32.69,-66.69,5,0,-6,3
-32.69,-66.69,3,-3,-9,3
-32.69,-66.69,3,-5,-9,3
-32.69,-66.69,2,-2,-6,3
-32.69,-66.69,3,-5,-5,3
-32.69,-66.69,4,-5,-3,3
-32.69,-66.69,0,0,-9,3
-32.69,-66.69,1,-3,-8,3
-32.69,-66.69,4,-1,-7,3
-32.69,-66.69,3,0,-7,3
-32.69,-66.69,1,-2,-7,3
-32.69,-66.69,4,-4,-8,3
-32.69,-66.69,3,-3,-9,3
-32.69,-66.69,3,-2,-7,3
-32.69,-66.69,6,0,-5,3
-32.69,-66.69,7,3,-8,3
-32.69,-66.69,5,1,-7,3
-32.69,-66.69,6,-1,-6,3
-32.69,-66.69,5,0,-7,3
-32.69,-66.69,5,0,-3,3
-32.69,-66.69,9,-4,-2,3
-32.69,-66.69,1,0,-4,3
-32.69,-66.69,2,-4,-4,3
-32.63,-66.69,6,0,-8,3
-32.63,-66.69,4,-2,-5,3
-32.69,-66.69,3,-5,-5,3
-32.69,-66.69,2,0,-7,3
-32.69,-66.69,4,-2,-8,3
-32.69,-66.69,4,0,-3,3
-32.69,-66.69,0,0,-9,3
-32.69,-66.69,4,-2,-5,3
-32.69,-66.75,3,1,-7,3
-32.69,-66.75,5,-3,-7,3
-32.69,-66.75,11,0,-9,3
-32.69,-66.69,3,-2,-1,3
-32.69,-66.75,9,6,-7,3
-32.75,-66.75,11,0,-3,3
-32.75,-66.69,4,0,-6,3
-32.75,-66.69,11,-5,-7,3
-32.81,-66.56,12,0,-2,3
-32.81,-66.62,1,2,-12,3
-32.75,-66.56,5,-3,-2,3
-32.75,-66.56,4,2,-9,3
-32.81,-66.62,11,2,-6,3
-32.75,-66.56,1,0,-7,3
-32.81,-66.56,2,3,-5,3
-32.88,-66.62,-1,0,-11,3
-32.88,-66.62,12,0,-4,3
-32.94,-66.69,6,-7,-11,3
-32.88,-66.62,7,7,-10,3
-32.88,-66.56,9,1,-3,3
-32.88,-66.56,2,-1,-15,3
-32.88,-66.5,10,0,-6,3
-32.88,-66.56,6,0,-3,3
-32.94,-66.62,3,-2,-4,3
-32.75,-66.56,0,-2,-13,3
-32.94,-66.31,6,13,0,3
-33,-66.75,-5,16,-16,3
-32.94,-66.62,4,-5,-1,3
-32.94,-66.81,2,-4,-2,3
-32.81,-66.94,4,0,-14,3
-32.81,-67,8,-1,-8,3
-32.81,-67.06,12,-3,2,3
-33.19,-67.56,-2,18,-23,3
-33.13,-67.06,10,-3,10,3
-33.13,-66.94,17,-10,2,3
-33.19,-66.94,11,-4,-1,3
-33.19,-66.81,0,-12,-7,3
-33.06,-66.62,7,-5,0,3
-33.13,-66.44,33,14,-45,3
-33.5,-66.56,-9,2,0,3
-33.5,-66.5,0,5,-6,3
-33.5,-66.5,4,1,-3,3
-33.44,-66.44,8,0,-2,3
-33.44,-66.31,11,-12,14,3
-33.63,-66.69,3,-15,-4,3
-33.63,-67.81,-3,15,-11,3
-33.25,-68.25,20,-18,16,3
-33.44,-70.37,14,40,-44,3
-33.44,-71.37,10,2,0,3
-32.94,-71.94,-1,6,-5,3
-32.38,-71.31,-28,-22,-4,3
-31.94,-65.12,24,-49,59,3
-28.06,-65.12,-64,-66,-2,3
-17.62,-66.87,34,-2,-28,3
-11.38,-68.69,22,33,-15,3
-9.5,-70.62,169,-26,-35,3
-13.31,-76.19,-34,-70,-54,3
-13.88,-78.12,-3,-21,-15,3
-10.88,-78.81,58,-15,-12,3
-10.75,-78.12,19,5,-8,3
-11.69,-78.19,-7,-6,1,3
-11,-77.62,23,-8,-12,3
-11.69,-77.62,-5,0,-7,3
-11.44,-77.69,7,-2,-13,3
-11.81,-77.69,13,-6,-9,3
-12.19,-77.69,8,-6,-12,3
-12.25,-78.19,4,-8,-15,3
-11.63,-77.81,40,-9,-8,3
-11.38,-77.31,15,-4,-16,3
-11.5,-77.69,0,-33,-2,3
-11.56,-77.19,-12,-8,-47,3
-12.5,-72.5,53,88,-6,3
-18.37,-67.25,-45,40,-51,3
-22.69,-60.13,87,-3,-25,3
-25.06,-58.81,-12,-58,-1,3
-21.81,-63.19,-11,0,87,3
-13.19,-70.19,-114,6,-34,3
-5.06,-69.81,-44,32,-48,3
-6.06,-64.5,83,21,153,3
-13.38,-60.13,-4,135,-163,3
-11.75,-58.19,79,160,-108,3
-12.81,-64.37,-39,119,73,3
-15.75,-68.56,-90,14,-95,3
-16.44,-66.12,-94,-114,75,3
-9.56,-69.94,10,-93,3,3
-1.69,-75.62,71,28,-5,3
0.37,-76.81,178,-112,-42,3
-9.25,-78.12,14,42,-55,3
-19.81,-75.19,-5,-3,-22,3
-28.94,-69.94,-78,110,33,3
-29,-69.31,13,23,-57,3
-28.75,-67.5,50,-53,27,3
-30.56,-64.37,47,-13,23,3
-31.81,-65.81,-29,45,-8,3
-33.44,-67.37,-105,179,207,3
-36.63,-68.56,23,93,311,3
-32.75,-46.81,314,-492,-457,3
-32.44,-71.37,118,884,-85,3
-36.44,-65.87,-72,-145,-113,3
-32.25,-58.88,83,1,135,3
-32.38,-58.56,-28,-23,5,3
-32.81,-57,-14,44,-20,3
-33.94,-53.69,16,25,-17,3
-34.56,-48.63,-80,-117,99,3
-28.44,-48.63,22,-222,82,3
-14.75,-56.56,216,-17,1,3
-13.63,-63.19,210,-38,74,3
-21.12,-75.37,284,275,161,3
-20.25,-68.62,-84,-311,-358,3
-17.69,-81.37,-313,483,-10,3
-15.13,-72.94,111,-684,-275,3
-13.63,-68,279,495,60,3
-29.62,-60.06,-262,47,25,3
-27.69,-57.75,205,-441,-183,3
-32.06,-51.94,-281,-198,54,3
-25.75,-52.94,24,1,-41,3
-22.19,-52.75,59,42,53,3
-21.94,-51.94,-37,-10,-43,3
-21,-50.69,-42,73,-33,3
-20.69,-50.5,-20,-69,-56,3
-20.62,-52.31,-12,39,-8,3
-19.12,-50.5,21,-30,-43,3
-18.56,-49.69,-51,91,-93,3
-19.87,-44.25,104,79,-35,3
-22.75,-38.88,-101,5,36,3
-22.06,-38,39,-46,-23,3
-25.06,-41,-91,162,-22,3
-27.5,-41.44,-81,89,27,3
-22.31,-49.06,52,-174,-91,3
-16.69,-56.94,152,266,-133,3
-25.37,-49.88,-143,-143,14,3
-25.25,-50.69,59,3,-2,3
-26.25,-52.38,0,47,-44,3
-28.06,-51.5,-15,-54,12,3
-27.87,-53.38,-4,40,-27,3
-27.69,-52.31,34,-50,5,3
-28,-52.31,-21,20,0,3
-27.94,-51.75,36,-48,-6,3
-28.5,-52.19,-19,-10,-2,3
-28.81,-52.19,11,-18,-6,3
-28.81,-52.69,0,16,-22,3
-28.94,-52.56,-9,-24,3,3
-28.87,-52.69,7,0,-5,3
-29,-52.69,3,5,-5,3
-28.94,-52.56,3,5,1,3
-29.12,-52.44,8,-3,-8,3
-29.25,-52.25,14,-8,-3,3
-29.19,-52.25,3,5,-2,3
-29.19,-52.25,5,0,-5,3
-29.12,-52.31,6,0,-8,3
-29.12,-52.31,8,0,-8,3
-29.19,-52.31,5,1,-6,3
-29.19,-52.31,7,0,-9,3
-29.19,-52.31,10,5,-8,3
-29.19,-52.25,5,-2,-6,3
-29.19,-52.25,9,0,-5,3
-29.31,-52.13,6,9,-8,3
-29.37,-52.06,8,0,-8,3
-29.37,-52.06,5,6,-8,3
-29.37,-52.06,7,1,-7,3
-29.37,-52.06,11,3,-10,3
-29.37,-52.06,10,7,-6,3
-29.37,-52.06,11,-3,0,3
-29.5,-51.94,9,-16,22,3
-32.06,-53.75,-10,32,-29,3
-32.44,-54.31,39,35,18,3
-31.5,-52.94,8,-46,45,3
-29.94,-54.38,30,0,-14,3
-30.31,-53.56,14,-24,2,3
-30.37,-54,17,16,-9,3
-30.31,-53.69,13,1,13,3
-31,-53.38,7,1,-10,3
-31.31,-53.19,22,-4,7,3
-31.37,-53.31,9,10,-3,3
-31.37,-53.31,8,-6,5,3
-31.37,-53.31,13,-4,-5,3
-31.5,-53.38,5,3,-4,3
-31.31,-53.5,2,0,16,3
-31.69,-53.5,-4,-6,-9,3
-31.44,-53.56,7,2,0,3
-31.56,-53.56,5,-4,-3,3
-31.56,-53.63,4,-5,-2,3
-31.56,-53.69,7,-2,-4,3
-31.56,-53.69,7,-7,1,3
-31.56,-53.69,9,-4,-5,3
-31.56,-53.69,6,-2,-2,3
-31.56,-53.69,10,2,-3,3
-31.56,-53.69,8,-6,-1,3
-31.56,-53.69,8,-5,-1,3
-31.56,-53.69,7,-1,-4,3
-31.56,-53.69,9,-5,-2,3
-31.56,-53.69,8,-9,1,3
-31.56,-53.69,10,-2,1,3
-31.56,-53.69,7,-5,0,3
-31.56,-53.69,7,-2,-4,3
-31.56,-53.75,6,6,1,3
-31.62,-53.75,7,-2,0,3
-31.62,-53.75,6,-8,-1,3
-31.62,-53.75,10,-1,-1,3
-31.62,-53.75,9,-1,0,3
-31.62,-53.75,8,-4,1,3
-31.62,-53.75,8,-2,0,3
-31.62,-53.75,7,-3,0,3
-31.62,-53.75,10,-4,1,3
-31.62,-53.75,10,-1,0,3
-31.62,-53.75,11,-2,0,3
-31.62,-53.75,8,-5,0,3
-31.62,-53.75,4,-8,2,3
-31.56,-53.75,9,-1,0,3
-31.56,-53.75,6,-2,-2,3
-31.56,-53.69,9,-6,2,3
-31.56,-53.69,10,-1,0,3
-31.56,-53.69,9,-10,0,3
-31.56,-53.69,8,-1,1,3
-31.56,-53.69,10,-5,2,3
-31.56,-53.69,6,-4,-1,3
-31.56,-53.69,6,-3,-1,3
-31.56,-53.69,5,-4,1,3
-31.56,-53.69,8,-3,2,3
-31.56,-53.69,6,0,-2,3
-31.56,-53.69,10,-5,0,3
-31.56,-53.75,9,-4,-4,3
-31.56,-53.69,9,0,-3,3
-31.56,-53.69,5,-4,3,3
-31.56,-53.69,10,-1,0,3
-31.56,-53.75,10,-5,0,3
-31.56,-53.75,7,-4,0,3
-31.56,-53.75,8,-7,1,3
-31.56,-53.75,8,-2,-2,3
-31.56,-53.75,7,-1,0,3
-31.56,-53.75,5,-1,-2,3
-31.56,-53.69,13,-1,-6,3
-31.56,-53.69,6,-5,-4,3
-31.56,-53.69,10,0,-2,3
-31.56,-53.69,13,0,-2,3
-31.56,-53.69,9,-4,-1,3
-31.56,-53.69,8,-6,-2,3
-31.56,-53.69,7,-2,-4,3
-31.56,-53.69,11,-3,-2,3
-31.56,-53.69,5,-5,-3,3
-31.56,-53.69,9,-1,-2,3
-31.56,-53.63,6,-8,4,3
-31.56,-53.69,5,0,-1,3
-31.56,-53.56,6,-8,1,3
-31.56,-53.63,2,-8,0,3
-31.56,-53.69,3,12,-5,3
-31.5,-53.56,15,-11,7,3
-31.56,-53.5,11,-3,-4,3
-31.69,-53.44,-10,-4,-6,3
-31.56,-53.31,10,-9,-3,3
-31.56,-53.31,2,-10,-5,3
-31.56,-53.31,7,3,-3,3
-31.56,-53.31,3,-1,-4,3
-31.56,-53.31,4,-2,-6,3
-31.5,-53.25,10,-3,2,3
-31.56,-53.31,-3,-4,-9,3
-31.56,-53.31,-6,4,-11,3
-31.5,-53.25,2,1,-8,3
-31.5,-53.25,6,0,-8,3
-31.5,-53.25,8,-3,-4,3
-31.5,-53.25,3,0,-5,3
-31.5,-53.25,7,0,-6,3
-31.5,-53.25,4,1,-8,3
-31.5,-53.25,5,-1,-6,3
-31.5,-53.25,6,1,-9,3
-31.5,-53.25,11,0,-5,3
-31.5,-53.25,4,0,-9,3
-31.5,-53.25,6,-2,-4,3
-31.5,-53.25,5,0,-7,3
-31.5,-53.25,2,0,-8,3
-31.44,-53.25,8,-4,-6,3
-31.44,-53.19,5,1,-5,3
-31.44,-53.19,8,-1,-3,3
-31.5,-53.19,-3,-6,-9,3
-31.44,-53.19,8,-1,-5,3
-31.44,-53.19,3,1,-10,3
-31.44,-53.19,6,1,-4,3
-31.44,-53.19,1,0,-5,3
-31.44,-53.19,3,0,-10,3
-31.44,-53.19,2,-3,-9,3
-31.44,-53.19,4,-1,-10,3
-31.44,-53.19,4,3,-7,3
-31.44,-53.19,0,-1,-10,3
-31.44,-53.19,4,-2,-9,3
-31.44,-53.19,3,-1,-6,3
-31.44,-53.19,2,1,-8,3
-31.44,-53.19,7,1,-3,3
-31.44,-53.44,-3,-8,-24,3
-30.94,-53.5,13,-25,2,3
-30.75,-53.5,4,10,-4,3
-30.94,-53.44,-9,-6,-13,3
-31,-53.44,-11,-36,-26,3
-30.94,-53.25,2,-24,1,3
-31.19,-53.69,-35,2,-30,3
-31,-53.25,-10,-27,14,3
-31.19,-53.5,-12,-1,-27,3
-31.06,-53.38,12,-12,2,3
-31.06,-53.5,-5,15,-10,3
-31.12,-53.5,1,0,1,3
-31,-53.44,10,-3,-2,3
-31,-53.44,2,-14,-11,3
-30.87,-53.38,12,-6,2,3
-30.87,-53.38,-2,-2,-6,3
-30.87,-53.5,6,-5,1,3
-31,-53.56,-3,-14,-9,3
-30.94,-53.44,1,-15,7,3
-30.94,-53.56,-7,9,-11,3
-30.87,-53.5,3,-15,1,3
-30.94,-53.5,0,-11,-1,3
-30.81,-53.69,9,2,-1,3
-30.81,-53.69,4,-10,-1,3
-30.81,-53.69,4,-5,-6,3
-30.75,-53.69,32,-7,2,3
-31.06,-53.69,9,-8,-3,3
-31,-53.5,5,9,1,3
-31.12,-53.44,-11,-13,-3,3
-31.12,-53.13,8,-8,-5,3
-31.12,-53.19,-7,0,-5,3
-31.06,-53.25,9,-5,4,3
-31.12,-53.31,2,-2,-5,3
-31.19,-53.38,3,-14,-4,3
-31.12,-53.44,4,-4,-10,3
-31.19,-53.44,5,-8,0,3
-31.19,-53.5,-3,-10,-3,3
-31.19,-53.5,1,-4,-3,3
-31.19,-53.5,1,-10,-1,3
-31.19,-53.5,4,-2,-3,3
-31.19,-53.5,0,-4,-4,3
-31.19,-53.5,3,-7,-1,3
-31.19,-53.5,2,-3,0,3
-31.12,-53.5,4,-5,2,3
-31.12,-53.5,-2,-7,3,3
-31.12,-53.5,0,-8,-1,3
-31.19,-53.5,1,-7,-3,3
-31.19,-53.5,2,-7,0,3
-31.19,-53.5,0,-9,0,3
-31.19,-53.5,1,-10,-1,3
-31.19,-53.5,3,-6,0,3
-31.19,-53.5,0,-7,-1,3
-31.19,-53.5,6,-8,-1,3
-31.19,-53.5,4,-6,0,3
-31.19,-53.5,4,-8,0,3
-31.19,-53.5,0,-7,-3,3
-31.19,-53.5,-2,-5,-3,3
-31.19,-53.5,2,-10,1,3
-31.19,-53.5,0,-6,0,3
-31.19,-53.5,3,-2,0,3
-31.19,-53.5,1,-8,-2,3
-31.19,-53.5,4,-9,1,3
-31.19,-53.56,3,-9,-2,3
-31.19,-53.56,3,-7,0,3
-31.19,-53.56,0,-7,-1,3
-31.19,-53.56,-1,-6,-4,3
-31.19,-53.56,3,-9,0,3
-31.19,-53.56,1,-7,0,3
-31.19,-53.56,3,-7,-1,3
-31.19,-53.56,3,-8,-1,3
-31.19,-53.56,7,-7,-2,3
-31.19,-53.56,3,-7,-2,3
-31.19,-53.56,4,-10,1,3
-31.19,-53.56,1,-6,-2,3
-31.19,-53.56,2,-9,-1,3
-31.19,-53.56,0,-8,-2,3
-31.19,-53.56,5,-5,0,3
-31.19,-53.56,1,-6,-1,3
-31.19,-53.56,3,-8,-7,3
-31.19,-53.56,-3,-7,-4,3
-31.19,-53.56,1,-7,-2,3
-31.19,-53.56,2,-5,-1,3
-31.19,-53.56,0,-6,-2,3
-31.19,-53.56,1,-7,0,3
-31.19,-53.56,5,-8,0,3
-31.19,-53.56,1,-5,-1,3
-31.19,-53.56,1,-8,-1,3
-31.19,-53.56,0,-8,-3,3
-31.19,-53.56,0,-7,0,3
-31.19,-53.56,3,-4,-2,3
-31.19,-53.56,0,-6,-3,3
-31.19,-53.56,3,-7,0,3
-31.19,-53.56,3,-4,0,3
-31.19,-53.56,3,-7,0,3
-31.19,-53.56,-1,-10,-3,3
-31.19,-53.56,4,-8,0,3
-31.19,-53.56,0,-6,-1,3
-31.19,-53.56,2,-6,2,3
-31.19,-53.56,0,-6,0,3
-31.19,-53.56,2,-6,1,3
-31.19,-53.56,3,-7,0,3
-31.19,-53.56,3,-5,-1,3
-31.19,-53.56,2,-5,1,3
-31.19,-53.56,4,-9,1,3
-31.19,-53.56,2,-5,1,3
-31.19,-53.56,3,-11,1,3
-31.19,-53.56,2,-7,-2,3
-31.19,-53.56,0,-8,1,3
-31.19,-53.56,2,-5,-2,3
-31.19,-53.56,0,-4,0,3
-31.19,-53.56,1,-6,2,3
-31.19,-53.56,1,-5,0,3
-31.19,-53.56,1,-6,-2,3
-31.19,-53.56,3,-12,0,3
-31.19,-53.56,4,-10,-3,3
-31.19,-53.56,0,-7,-3,3
-31.19,-53.56,3,-8,-3,3
-31.19,-53.56,0,-8,-1,3
-31.19,-53.56,2,-8,0,3
-31.19,-53.56,3,-7,0,3
-31.19,-53.56,2,-8,-1,3
-31.19,-53.56,0,-6,-3,3
-31.19,-53.56,2,-7,0,3
-31.19,-53.56,1,-7,-3,3
-31.19,-53.56,1,-9,-4,3
-31.19,-53.56,0,-5,-4,3
-31.19,-53.56,4,-5,-2,3
-31.19,-53.56,4,-7,-5,3
-31.19,-53.56,1,-9,-2,3
-31.19,-53.56,1,-6,-1,3
-31.19,-53.56,1,-6,-1,3
-31.19,-53.56,0,-10,-2,3
-31.19,-53.56,0,-9,0,3
-31.19,-53.56,3,-5,0,3
-31.19,-53.56,2,-6,0,3
-31.19,-53.56,0,-7,0,3
-31.19,-53.56,2,-9,-1,3
-31.19,-53.56,2,-4,-1,3
-31.19,-53.56,0,-7,0,3
-31.19,-53.56,2,-7,-2,3
-31.19,-53.56,5,-11,0,3
-31.19,-53.56,0,-8,-1,3
-31.19,-53.56,5,-9,1,3
-31.19,-53.56,2,-6,0,3
-31.19,-53.56,2,-7,-2,3
-31.19,-53.56,1,-8,1,3
-31.25,-53.56,2,-5,1,3
-31.25,-53.56,1,-3,2,3
-31.25,-53.56,1,-9,0,3
-31.25,-53.56,1,-6,-1,3
-31.25,-53.56,3,0,-1,3
-31.25,-53.56,1,-9,-1,3
-31.12,-53.5,-4,-21,-12,3
-31.19,-53.5,-5,-20,-5,3
-31.12,-53.5,-8,3,-1,3
-31.12,-53.38,-1,-16,-1,3
-31.06,-53.31,-1,-6,3,3
-31.12,-53.19,4,-5,1,3
-31.19,-53.13,3,3,-4,3
-31.12,-52.81,0,-14,-1,3
-31.25,-53,-2,-31,-3,3
-30.87,-53.25,10,-8,3,3
-31.12,-53.63,3,4,-7,3
-31,-53.31,-2,-1,-7,3
-30.81,-53.13,8,-1,3,3
-30.94,-53.44,4,7,-9,3
-31.12,-53.25,-5,-13,1,3
-31.06,-53.25,3,-5,-6,3
-31,-53.19,1,-3,0,3
-30.94,-53.25,10,-10,0,3
-31.12,-53.44,-7,-5,-12,3
-31.25,-53.81,-33,4,-20,3
-30.75,-53.25,-2,4,17,3
-30.69,-53.38,-8,3,-7,3
-30.62,-53.44,-1,-7,-7,3
-30.56,-53.44,0,-7,-5,3
-30.56,-53.44,10,-12,1,3
-30.62,-53.44,-10,5,-14,3
-30.62,-53.38,-4,-8,-10,3
-30.62,-53.31,-5,-9,-13,3
-30.69,-53.31,0,-15,0,3
-30.69,-53.25,-1,-10,-11,3
-30.62,-53.19,1,-2,0,3
-30.56,-53.25,-3,7,-8,3
-30.44,-53.13,3,0,6,3
-30.44,-53.19,9,8,-3,3
-30.5,-53.19,0,-9,-8,3
-30.5,-53.19,-2,-13,-6,3
-30.5,-53.25,-8,-2,-10,3
-30.44,-53.19,-1,-6,-1,3
-30.31,-53.06,-1,-17,-8,3
-30.31,-53.13,-8,-10,-12,3
-30.19,-53,-1,-5,-2,3
-30.12,-52.88,-5,-19,-8,3
-30.31,-53.13,-2,1,-15,3
-30.31,-53.06,-3,-23,-5,3
-30.31,-53.13,-19,-10,-19,3
-30.37,-53.13,0,-2,1,3
-30.5,-53.13,-5,-9,-4,3
-30.5,-53.25,-5,9,-9,3
-30.44,-53.06,3,-9,1,3
-30.44,-53.06,-4,4,-9,3
-30.44,-53.06,4,-18,-7,3
-30.5,-53.06,-13,-15,-16,3
-30.56,-53,-11,-10,-13,3
-30.44,-52.88,6,-20,-2,3
-30.62,-52.94,0,-1,0,3
-30.87,-53.06,-10,-11,-11,3
-30.81,-53,4,-13,-2,3
-30.87,-52.94,8,-16,-12,3
-31.25,-52.5,4,-13,-6,3
-31.06,-52.81,2,16,-16,3
-31,-52.88,10,-11,17,3
-31.06,-52.94,6,-7,1,3
-31.12,-52.63,-10,-1,0,3
-31.12,-52.88,4,-3,0,3
-31.06,-52.69,4,-10,6,3
-31.12,-52.75,-4,-16,0,3
-31.06,-52.81,-1,0,2,3
-31.06,-52.69,-9,-5,1,3
-31.06,-52.75,-3,-3,-1,3
-31,-52.75,5,-7,2,3
-31,-52.75,-6,-8,0,3
-30.94,-52.75,6,-6,5,3
-31,-52.69,2,-5,12,3
-31.12,-52.63,-13,-15,-1,3
-30.87,-52.69,1,4,-4,3
-31,-52.63,-8,-6,0,3
-30.94,-52.56,-1,-5,-2,3
-30.94,-52.56,-3,-1,-4,3
-30.94,-52.56,-2,-14,2,3
-30.87,-52.63,-6,-3,-2,3
-30.87,-52.56,-2,-4,1,3
-30.94,-52.56,-12,-3,-4,3
-30.94,-52.5,-1,-7,8,3
-31.12,-52.56,-22,2,-11,3
-30.87,-52.5,3,1,0,3
